380,140,0.0271300694701352,0.317052587003059
400,140,0.0723763570566949,0.915199874614819
420,140,0.0347260993179207,0.47470406703069
456,140,0.0418692723390266,0.539843691327779
480,140,0.0197048857756239,0.251724502353437
500,140,0.0295263062307199,0.391509032893523
520,140,0.0724775670770298,1.04507039310003
540,140,0.072782229006792,0.370913339658095
560,140,0.0397964790641943,0.447416036816385
580,140,0.0456048815877787,0.554859392651307
600,140,0.162494025536564,1.99818639290903
620,140,0.116169772336965,1.45927546531656
640,140,0.179688960454988,2.3168291752817
660,140,0.254366716988068,3.28440541165912
680,140,0.10415697769354,1.36670067415556
700,140,0.214443863753819,2.94896101023275
720,140,0.045068548881843,0.130079003563893
740,140,0.0644497012546464,0.695980501714376
360,160,0.0858860363451774,0.959060739187815
380,160,0.210629252696547,2.51679965519076
400,160,0.256698591005014,3.28776520499033
420,160,0.23711884358668,3.09285448156539
456,160,0.284518611132258,3.75189377317263
480,160,0.28631113659972,3.79639076154325
500,160,0.25782432644753,3.47666982259019
520,160,0.212144978473897,3.01091180386129
540,160,0.0486454178407187,0.148661718358733
560,160,0.0253783117746722,0.15837859106623
580,160,0.0456522894298627,0.427781335799592
600,160,0.0940965638317837,1.04397075257156
620,160,0.162859370805477,1.90002599273057
640,160,0.187833856296528,2.28799940964448
660,160,0.262629776288048,3.42841826188831
680,160,0.222518717037747,2.96914030230277
700,160,0.247690129857804,3.36831357911025
720,160,0.269198159402264,3.64384248914666
740,160,0.221759614117071,2.99034993669215
340,180,0.22101796236444,3.13684347626614
360,180,0.214850556225708,3.09219707969599
380,180,0.0901370977636861,0.260158007127786
400,180,0.0888240912113512,0.475135773198683
420,180,0.0333913888401282,0.308002561775706
456,180,0.0815946100246214,0.977686895265435
480,180,0.100533988975255,1.23991919736148
500,180,0.192355805745432,2.41002633648569
520,180,0.224137678819779,2.76031624162289
540,180,0.259605169877371,3.46399701935323
560,180,0.210668843422949,2.86486476632857
580,180,0.1995649122807,2.75642144034117
600,180,0.168287374983948,2.35916880818619
620,180,0.161458974629736,2.31256343870716
640,180,0.177879518953102,2.50320715975389
660,180,0.110623481781377,1.69188854489164
680,180,0.191541332747831,0.780474021383354
700,180,0.0604964080682705,0.332595041239072
720,180,0.030936139660707,0.308002561775706
740,180,0.130453343467813,1.52452871804101
320,200,0.186908537549434,2.27405387351811
340,200,0.333405111149381,4.33194575971354
360,200,0.238827576098223,3.14711214809234
380,200,0.205262941020545,2.80043892546771
400,200,0.272701544216222,3.5960643193348
420,200,0.251800930898674,3.40835514199862
456,200,0.261660997972046,3.52840598066444
480,200,0.161458974629735,2.31256343870714
500,200,0.200527185810661,2.88605060771626
520,200,0.168721804511279,2.50105263157896
540,200,0.0572965557079937,0.399532242654789
560,200,0.0234540407446323,0.167244433153575
580,200,0.0479964841084536,0.356585669568983
600,200,0.120522044094838,1.12934272651092
620,200,0.197763208935055,2.36964791771293
640,200,0.252956142546008,3.0776330676431
660,200,0.270272081490417,3.38623953607482
680,200,0.234346569610873,3.0592039875311
700,200,0.306030282716644,4.03758094138901
720,200,0.276931217271122,3.72792023249587
740,200,0.25252040993573,3.52272947562275
300,220,0.198138747731224,2.8040997676248
320,220,0.198090072891101,2.88881356299522
340,220,0.124207027622776,1.84059349981904
360,220,0.095806451612903,1.39764705882353
380,220,0.0236415455777226,0.191080637791418
400,220,0.0594848859465318,0.464567869871046
420,220,0.0716361186796837,0.840898533181226
456,220,0.132358637691592,1.60845782260646
480,220,0.333423398451558,4.19245397461279
500,220,0.214250550037426,2.67813187546782
520,220,0.224906355152054,2.97439959249816
540,220,0.253953151529024,3.25260194076583
560,220,0.270890315249026,3.65519166003183
580,220,0.177335409833933,2.43592595925732
600,220,0.209717743082314,2.83872083177717
620,220,0.201203908603024,2.79375253600995
640,220,0.172756892230576,2.51937134502923
660,220,0.116099368892153,1.70807076783207
680,220,0.0933726315789482,1.37312693498453
700,220,0.181793525639784,1.18122576089241
720,220,0.133531671972774,1.13354560248535
740,220,0.10298821458472,1.13241002468405
280,240,0.202762170057946,2.4640205146134
300,240,0.139058961327759,1.78966414726554
320,240,0.239315723145861,3.23076226246913
340,240,0.271185162846803,3.52351951726705
360,240,0.280034826550924,3.58665295089854
380,240,0.266692313350998,3.43861153645965
400,240,0.200200403258748,2.72250548387583
420,240,0.139609796295637,1.9475952245662
456,240,0.121569827129787,1.65555705837627
480,240,0.131591942820013,1.85051169590643
500,240,0.0873394593060388,1.2663283278755
520,240,0.121018675721562,1.76544891640867
540,240,0.0755522609340254,1.20389102613889
560,240,0.0989170654216475,0.642725781662052
580,240,0.0665297626351011,0.576064158640095
600,240,0.103365358460182,1.12119804424162
620,240,0.306959393795394,3.73025324817244
640,240,0.257136172808717,3.34733479395963
660,240,0.192102286425963,2.52934677127518
680,240,0.0289709881212815,0.396586612333088
700,240,0.275236490890186,3.76246927202101
720,240,0.207376471491773,2.79818327350219
740,240,0.192039499307539,2.69066331447376
260,260,0.190236170541791,2.70639855881277
280,260,0.156436728938539,2.25569649203769
300,260,0.12077694235589,1.76133040935673
320,260,0.100085662838063,1.47247479985523
340,260,0.1584,2.32941176470588
360,260,0.0585293019783503,0.926070020106837
380,260,0.0790667126554616,1.33392792802667
400,260,0.0107011128742875,0.184846487557721
420,260,0.0312830785761518,0.154344912349244
456,260,0.0548054011119937,0.521129012158418
480,260,0.093356279826674,1.07779745810082
500,260,0.111016771201373,1.43513349662929
520,260,0.1720219301483,2.24157419958986
540,260,0.474258940761867,6.10362837962758
560,260,0.280566196477583,3.50707745596979
580,260,0.266397440604185,3.55402617975421
600,260,0.295043229019666,3.81521416835775
620,260,0.339060969907527,4.62586930458546
640,260,0.267741664132229,3.67777011170644
660,260,0.207660832305117,2.92560841092844
680,260,0.130603140673459,1.88319615390302
700,260,0.12077694235589,1.76133040935673
720,260,0.110494571773221,1.59027278384365
740,260,0.102502157031924,1.47120743034056
240,280,0.0728173374613005,1.1112840241282
260,280,0.0955406588252556,1.57893509848054
280,280,0.0335163883775603,0.558606472959338
300,280,0.0577860095211525,0.99817103281169
320,280,0.0350798282836854,0.274390955287551
340,280,0.0253046664265065,0.206035701408482
380,280,0.0243579560497751,0.277935473151158
400,280,0.0184789411927406,0.241575292332942
420,280,0.0771913487259548,0.997866259375053
456,280,0.211162589653764,2.72068929568539
480,280,0.294295153087579,3.70045680657458
500,280,0.295095612057787,3.83624295675123
520,280,0.31556091676719,4.0268794483052
540,280,0.399735987704064,4.92285699142936
560,280,0.226613421505046,2.95582723702233
580,280,0.21269256081423,2.83395307678301
600,280,0.138615101679172,1.83799029850836
620,280,0.0602783726185196,0.869167455647546
640,280,0.18065346853372,2.56396198830409
660,280,0.0846856207021034,1.23687883187839
680,280,0.0613003095975232,0.858204334365324
700,280,0.0872874493927123,1.27334627764689
240,300,0.0784198577832661,1.27948189014803
260,300,0.0394310451500708,0.657184085834513
280,300,0.0863223105192517,1.49109499963227
300,300,0.038866855200674,0.154344912349247
320,300,0.0352280650251366,0.274714268544644
340,300,0.0166497421099729,0.208451604863369
380,300,0.317861154931822,3.93953553650645
420,300,0.254170031033431,2.87026761279754
456,300,0.294892556093922,3.71314199474045
480,300,0.429541447916464,5.21041401318787
500,300,0.359953444182674,4.43942581158631
520,300,0.389442242518238,4.74378601675347
540,300,0.457129517798612,5.57337712586978
560,300,0.278707237902405,3.46817102637176
580,300,0.284094451356996,3.59020460506095
600,300,0.230190825181743,3.02045972268862
620,300,0.148163226814429,2.0177101648961
640,300,0.0766020313942751,1.13706140350877
660,300,0.06493617557568,0.927659123908791
680,300,0.0716968421052631,1.0543653250774
700,300,0.0947524366471734,1.43540853116559
240,320,0.100384882338741,1.60615811741986
240,340,0.0735518081779969,1.25960283118282
260,346,0.0278551581350798,0.517570165161614
280,346,0.338417242147474,0.475973617647641
300,346,0.11250931768616,0.257241520582075
320,346,0.0338075785321877,0.240374984976564
340,346,0.00657664813343921,0.0521129012158416
360,346,0.045068548881843,0.39023701069168
380,346,0.206685775460165,2.11906430361668
400,346,0.230635719118642,2.7352113101918
420,346,0.440393722162455,5.1466130252713
440,346,0.0391253743676818,0.482546283868075
460,346,0.394451145958987,4.8047993417278
480,346,0.404980337396974,4.88769372720486
500,346,0.337716941060256,4.25310690390728
509,346,0.182582314573554,2.33243890870062
540,346,0.225943614682573,3.0271451138411
560,346,0.107308751254948,1.49000135253866
580,346,0.0920754716981129,1.27083333333333
600,346,0.0260782643171061,0.397568195960908
620,346,0.0198496240601505,0.294241486068113
640,346,0.0353684210526315,0.555642012064099
700,346,0.0705323672518736,1.22503585226938
720,346,0.0491718499477366,0.887198515876593
740,346,0.0207028066064647,0.39433917345647
240,360,0.127931769722813,0.122842577237269
260,366,0.19577856983738,0.302892302139406
280,366,0.119189765458422,0.239749528220964
300,366,0.0393136006627509,0.137195477643776
320,366,0.163978255057481,0.394901761032925
340,366,0.243050039714059,0.885919320669312
360,366,0.308456172217289,1.72819247592029
380,366,0.217795508700989,1.42392151618687
400,366,0.112867355043686,1.32201879992604
420,366,0.239608154620069,2.97737943610737
440,366,0.314620177081988,3.93275221352485
460,366,0.373364135011494,4.59125270431768
480,366,0.487607272244378,6.36531660811627
500,366,0.342152223822559,4.20636916843326
509,366,0.266223453370267,3.47406978985926
540,366,0.210035275695218,2.84301892515627
560,366,0.131981500443379,1.77972383775451
580,366,0.116746411483253,1.67214912280701
600,366,0.0393253250234554,0.603714667940645
620,366,0.0206830052229811,0.31876160990712
640,366,0.061022979985174,0.972373521112171
700,366,0.0401581801123507,0.680575473482996
720,366,0.0245230313831223,0.416216587695195
740,366,0.00680311299568102,0.123230991705146
240,380,0.0186567164179116,0.0204737628728796
260,386,0.115369514368456,0.129810986631174
280,386,0.0802238805970131,0.0922113570080609
300,386,0.142511802402471,0.857471735273591
